,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,return_on_investment,year,movie_id,primary_title,original_title,runtime_minutes,genres,averagerating,numvotes,runtime,Horror
136,49,2014-04-11,Rio 2,130000000,131538435,492846291,3.7911253153846154,2014,tt2357291,Rio 2,Rio 2,101.0,"Adventure,Animation,Comedy",6.3,72209,sweet spot,False
138,52,2011-12-21,The Adventures of Tintin,130000000,77591831,373993951,2.8768765461538464,2011,tt0983193,The Adventures of Tintin,The Adventures of Tintin,107.0,"Action,Adventure,Animation",7.3,202430,sweet spot,False
139,53,2013-05-31,After Earth,130000000,60522097,251499665,1.9346128076923077,2013,tt1815862,After Earth,After Earth,100.0,"Action,Adventure,Drama",4.8,181687,sweet spot,False
140,55,2013-07-19,R.I.P.D.,130000000,33618855,79076678,0.6082821384615384,2013,tt0790736,R.I.P.D.,R.I.P.D.,96.0,"Action,Adventure,Comedy",5.6,109078,sweet spot,False
141,56,2019-02-22,How to Train Your Dragon: The Hidden World,129000000,160791800,519258283,4.025258007751938,2019,tt2386490,How to Train Your Dragon: The Hidden World,How to Train Your Dragon: The Hidden World,104.0,"Action,Adventure,Animation",7.6,60769,sweet spot,False
142,59,2017-03-03,Logan,127000000,226277068,615461394,4.846152708661418,2017,tt1483010,Logan,Logan,94.0,"Comedy,Drama,Family",6.2,252,sweet spot,False
143,60,2014-12-19,Night at the Museum: Secret of the Tomb,127000000,113746621,353756621,2.7854852047244094,2014,tt2692250,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,98.0,"Adventure,Comedy,Family",6.2,93103,sweet spot,False
144,62,2014-11-21,The Hunger Games: Mockingjay - Part 1,125000000,337135885,766575131,6.132601048,2014,tt1951265,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,123.0,"Action,Adventure,Sci-Fi",6.6,379050,over,False
145,67,2011-04-29,Fast Five,125000000,210031325,630163454,5.041307632,2011,tt1596343,Fast Five,Fast Five,130.0,"Action,Crime,Thriller",7.3,329892,over,False
146,68,2014-08-08,Teenage Mutant Ninja Turtles,125000000,191204754,485004754,3.880038032,2014,tt1291150,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,101.0,"Action,Adventure,Comedy",5.8,192220,sweet spot,False
147,69,2011-12-16,Sherlock Holmes: A Game of Shadows,125000000,186848418,535663443,4.285307544,2011,tt1515091,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,129.0,"Action,Adventure,Crime",7.5,394189,over,False
148,71,2017-03-31,The Boss Baby,125000000,175003033,510878762,4.087030096,2017,tt3874544,The Boss Baby,The Boss Baby,97.0,"Adventure,Animation,Comedy",6.3,93730,sweet spot,False
149,73,2016-11-04,Trolls,125000000,153707064,344150134,2.753201072,2016,tt1679335,Trolls,Trolls,92.0,"Adventure,Animation,Comedy",6.5,63295,under,False
150,75,2012-06-08,Prometheus,125000000,126477084,402448265,3.21958612,2012,tt1446714,Prometheus,Prometheus,124.0,"Adventure,Mystery,Sci-Fi",7.0,538720,over,False
151,76,2012-08-10,The Bourne Legacy,125000000,113203870,280355920,2.24284736,2012,tt1194173,The Bourne Legacy,The Bourne Legacy,135.0,"Action,Adventure,Thriller",6.7,268678,over,False
152,78,2018-07-13,Skyscraper,125000000,68420120,304115534,2.432924272,2018,tt5758778,Skyscraper,Skyscraper,102.0,"Action,Adventure,Thriller",5.8,81193,sweet spot,False
153,79,2012-08-03,Total Recall,125000000,58877969,211856088,1.694848704,2012,tt1386703,Total Recall,Total Recall,118.0,"Action,Adventure,Mystery",6.3,228460,over,False
154,81,2017-01-13,Monster Trucks,125000000,33370166,61642798,0.493142384,2017,tt3095734,Monster Trucks,Monster Trucks,104.0,"Action,Adventure,Comedy",5.7,13525,sweet spot,False
155,86,2016-07-29,Jason Bourne,120000000,162192920,416168316,3.4680693,2016,tt4196776,Jason Bourne,Jason Bourne,123.0,"Action,Thriller",6.6,190596,over,False
156,88,2012-11-21,Life of Pi,120000000,124987022,620912003,5.174266691666666,2012,tt0454876,Life of Pi,Life of Pi,127.0,"Adventure,Drama,Fantasy",7.9,535836,over,False
157,90,2018-04-13,Rampage,120000000,101028233,428056280,3.5671356666666667,2018,tt2231461,Rampage,Rampage,107.0,"Action,Adventure,Sci-Fi",6.1,115891,sweet spot,False
158,92,2013-08-09,Elysium,120000000,93050117,286192091,2.3849340916666666,2013,tt1535108,Elysium,Elysium,109.0,"Action,Drama,Sci-Fi",6.6,395572,sweet spot,False
159,93,2013-04-19,Oblivion,120000000,89107235,287916633,2.399305275,2013,tt1483013,Oblivion,Oblivion,124.0,"Action,Adventure,Sci-Fi",7.0,453966,over,False
160,94,2017-03-24,Power Rangers,120000000,85364450,142531552,1.1877629333333333,2017,tt3717490,Power Rangers,Power Rangers,124.0,"Action,Adventure,Sci-Fi",6.0,92013,over,False
161,96,2014-02-12,RoboCop,120000000,58607007,242981799,2.024848325,2014,tt1234721,RoboCop,RoboCop,117.0,"Action,Crime,Sci-Fi",6.2,205798,over,False
162,98,2015-08-07,Fantastic Four,120000000,56117548,167849187,1.398743225,2015,tt1502712,Fantastic Four,Fantastic Four,100.0,"Action,Adventure,Drama",4.3,140148,sweet spot,False
163,3,2018-10-05,Venom,116000000,213511408,853628605,7.358867284482758,2018,tt1270797,Venom,Venom,112.0,"Action,Sci-Fi,Thriller",6.7,275406,sweet spot,False
164,8,2013-07-26,The Wolverine,115000000,132556852,416456852,3.6213639304347827,2013,tt1430132,The Wolverine,The Wolverine,126.0,"Action,Adventure,Sci-Fi",6.7,401286,over,False
165,14,2017-12-15,Ferdinand,111000000,84410380,289847930,2.6112426126126125,2017,tt3411444,Ferdinand,Ferdinand,108.0,"Adventure,Animation,Comedy",6.7,40229,sweet spot,False
166,15,2018-05-18,Deadpool 2,110000000,324591735,786680557,7.151641427272727,2018,tt5463162,Deadpool 2,Deadpool 2,119.0,"Action,Adventure,Comedy",7.8,391735,over,False
167,16,2013-10-04,Gravity,110000000,274092705,693698673,6.306351572727273,2013,tt1454468,Gravity,Gravity,91.0,"Drama,Sci-Fi,Thriller",7.7,710018,under,False
168,19,2015-05-29,San Andreas,110000000,155190832,456258539,4.1478049,2015,tt2126355,San Andreas,San Andreas,114.0,"Action,Adventure,Drama",6.1,192750,sweet spot,False
169,20,2011-07-29,The Smurfs,110000000,142614158,563749323,5.124993845454545,2011,tt0472181,The Smurfs,The Smurfs,103.0,"Adventure,Animation,Comedy",5.5,77577,sweet spot,False
170,26,2014-03-07,300: Rise of an Empire,110000000,106580051,330780051,3.0070913727272726,2014,tt1253863,300: Rise of an Empire,300: Rise of an Empire,102.0,"Action,Fantasy,War",6.2,262978,sweet spot,False
171,28,2016-12-21,Passengers,110000000,100014699,302239672,2.747633381818182,2016,tt1355644,Passengers,Passengers,116.0,"Drama,Romance,Sci-Fi",7.0,311083,over,False
172,29,2011-01-14,The Green Hornet,110000000,98780042,229155503,2.0832318454545455,2011,tt0990407,The Green Hornet,The Green Hornet,119.0,"Action,Comedy,Crime",5.8,148622,over,False
173,31,2011-10-07,Real Steel,110000000,85463309,263880341,2.398912190909091,2011,tt0433035,Real Steel,Real Steel,127.0,"Action,Drama,Family",7.1,283534,over,False
174,33,2013-07-31,The Smurfs 2,110000000,71017784,348547523,3.1686138454545456,2013,tt2017020,The Smurfs 2,The Smurfs 2,105.0,"Adventure,Animation,Comedy",5.4,34229,sweet spot,False
175,36,2013-11-01,Ender's Game,110000000,61737191,127983283,1.1634843909090908,2013,tt1731141,Ender's Game,Ender's Game,114.0,"Action,Adventure,Fantasy",6.6,211722,sweet spot,False
176,40,2017-03-31,Ghost in the Shell,110000000,40563557,167910690,1.5264608181818182,2017,tt1219827,Ghost in the Shell,Ghost in the Shell,107.0,"Action,Drama,Sci-Fi",6.4,176499,sweet spot,False
177,46,2015-10-02,The Martian,108000000,228433663,655271443,6.067328175925926,2015,tt3659388,The Martian,The Martian,144.0,"Adventure,Drama,Sci-Fi",8.0,680116,over,False
178,47,2016-11-23,Allied,106000000,40098064,119266661,1.125157179245283,2016,tt3640424,Allied,Allied,124.0,"Action,Drama,Romance",7.1,125741,over,False
179,52,2016-07-22,Ice Age: Collision Course,105000000,64063008,402156682,3.830063638095238,2016,tt3416828,Ice Age: Collision Course,Ice Age: Collision Course,94.0,"Adventure,Animation,Comedy",5.7,48932,sweet spot,False
180,54,2017-09-22,Kingsman: The Golden Circle,104000000,100234838,408803696,3.930804769230769,2017,tt4649466,Kingsman: The Golden Circle,Kingsman: The Golden Circle,141.0,"Action,Adventure,Comedy",6.8,230797,over,False
181,58,2018-03-09,A Wrinkle in Time,103000000,100478608,133401882,1.2951639029126214,2018,tt1620680,A Wrinkle in Time,A Wrinkle in Time,109.0,"Adventure,Family,Fantasy",4.2,34888,sweet spot,False
182,62,2018-12-21,Bumblebee,102000000,127195589,465195589,4.5607410686274505,2018,tt4701182,Bumblebee,Bumblebee,114.0,"Action,Adventure,Sci-Fi",6.9,94155,sweet spot,False
183,63,2012-10-26,Cloud Atlas,102000000,27108272,130673154,1.2811093529411766,2012,tt1371111,Cloud Atlas,Cloud Atlas,172.0,"Action,Drama,Mystery",7.4,326473,over,False
184,69,2012-12-25,Django Unchained,100000000,162805434,449948323,4.49948323,2012,tt1853728,Django Unchained,Django Unchained,165.0,"Drama,Western",8.4,1211405,over,False
185,76,2013-12-25,The Wolf of Wall Street,100000000,116900694,389870414,3.89870414,2013,tt0993846,The Wolf of Wall Street,The Wolf of Wall Street,180.0,"Biography,Crime,Drama",8.2,1035358,over,False
186,77,2013-05-24,Epic,100000000,107518682,262794441,2.62794441,2013,tt0848537,Epic,Epic,102.0,"Adventure,Animation,Family",6.7,95318,sweet spot,False
187,81,2012-08-17,The Expendables 2,100000000,85028192,311979256,3.11979256,2012,tt1764651,The Expendables 2,The Expendables 2,103.0,"Action,Adventure,Thriller",6.6,277584,sweet spot,False
188,84,2014-07-25,Hercules,100000000,72688614,243388614,2.43388614,2014,tt1267297,Hercules,Hercules,98.0,"Action,Adventure,Fantasy",6.0,137287,sweet spot,False
189,94,2019-03-15,Wonder Park,100000000,45216793,115149422,1.15149422,2019,tt6428676,Wonder Park,Wonder Park,85.0,"Adventure,Animation,Comedy",5.7,3091,under,False
190,96,2014-08-15,The Expendables 3,100000000,39322544,209461378,2.09461378,2014,tt2333784,The Expendables 3,The Expendables 3,126.0,"Action,Adventure,Thriller",6.1,156432,over,False
191,99,2017-10-20,Geostorm,100000000,33700160,220796009,2.20796009,2017,tt1981128,Geostorm,Geostorm,109.0,"Action,Sci-Fi,Thriller",5.3,78287,sweet spot,False
192,100,2015-12-25,Point Break,100000000,28782481,126704591,1.26704591,2015,tt2058673,Point Break,Point Break,114.0,"Action,Crime,Sport",5.3,53802,sweet spot,False
193,1,2015-12-11,In the Heart of the Sea,100000000,25020758,89693309,0.89693309,2015,tt1390411,In the Heart of the Sea,In the Heart of the Sea,122.0,"Action,Adventure,Biography",6.9,108628,over,False
194,2,2014-04-18,Transcendence,100000000,23022309,103039258,1.03039258,2014,tt2202408,Transcendence,Transcendence,98.0,Drama,6.1,22,sweet spot,False
195,4,2018-12-14,Mortal Engines,100000000,15951040,85287417,0.85287417,2018,tt1571234,Mortal Engines,Mortal Engines,128.0,"Action,Adventure,Fantasy",6.1,70193,over,False
196,7,2015-11-06,The Peanuts Movie,99000000,130178411,250091610,2.5261778787878786,2015,tt2452042,The Peanuts Movie,The Peanuts Movie,88.0,"Adventure,Animation,Comedy",7.1,39149,under,False
197,9,2018-11-21,Robin Hood,99000000,30824628,84747441,0.8560347575757575,2018,tt0955308,Robin Hood,Robin Hood,140.0,"Action,Adventure,Drama",6.6,239480,over,False
198,12,2017-05-19,Alien: Covenant,97000000,74262031,238521247,2.4589819278350515,2017,tt2316204,Alien: Covenant,Alien: Covenant,122.0,"Horror,Sci-Fi,Thriller",6.4,226920,over,True
199,13,2015-03-13,Cinderella,95000000,201151353,534551353,5.626856347368421,2015,tt1661199,Cinderella,Cinderella,105.0,"Drama,Family,Fantasy",6.9,142792,sweet spot,False
200,14,2012-07-13,Ice Age: Continental Drift,95000000,161321843,879765137,9.26068565263158,2012,tt1667889,Ice Age: Continental Drift,Ice Age: Continental Drift,88.0,"Adventure,Animation,Comedy",6.6,175601,under,False
201,18,2012-08-10,The Campaign,95000000,86907746,104907746,1.1042920631578947,2012,tt1790886,The Campaign,The Campaign,85.0,Comedy,6.1,118678,under,False
202,23,2016-08-19,Ben-Hur,95000000,26410477,91669648,0.9649436631578947,2016,tt2638144,Ben-Hur,Ben-Hur,123.0,"Action,Adventure,Drama",5.7,37975,over,False
203,24,2015-02-06,Seventh Son,95000000,17725785,108874967,1.1460522842105263,2015,tt1121096,Seventh Son,Seventh Son,102.0,"Action,Adventure,Fantasy",5.5,66565,sweet spot,False
204,29,2015-02-13,Kingsman: The Secret Service,94000000,128261724,404561724,4.303848127659575,2015,tt2802144,Kingsman: The Secret Service,Kingsman: The Secret Service,129.0,"Action,Adventure,Comedy",7.7,544510,over,False
205,31,2011-08-05,Rise of the Planet of the Apes,93000000,176760185,470986200,5.064367741935484,2011,tt1318514,Rise of the Planet of the Apes,Rise of the Planet of the Apes,105.0,"Action,Drama,Sci-Fi",7.6,473020,sweet spot,False
206,34,2013-02-14,A Good Day to Die Hard,92000000,67349198,304249198,3.3070565,2013,tt1606378,A Good Day to Die Hard,A Good Day to Die Hard,98.0,"Action,Thriller",5.3,188383,sweet spot,False
207,37,2013-12-25,The Secret Life of Walter Mitty,91000000,58236838,187861183,2.0644086043956045,2013,tt0359950,The Secret Life of Walter Mitty,The Secret Life of Walter Mitty,114.0,"Adventure,Comedy,Drama",7.3,275300,sweet spot,False
208,38,2017-12-20,Jumanji: Welcome to the Jungle,90000000,404508916,964496193,10.716624366666666,2017,tt2283362,Jumanji: Welcome to the Jungle,Jumanji: Welcome to the Jungle,119.0,"Action,Adventure,Comedy",7.0,242735,over,False
209,46,2011-04-15,Rio,90000000,143619809,487519809,5.416886766666667,2011,tt1436562,Rio,Rio,96.0,"Adventure,Animation,Comedy",6.9,191621,sweet spot,False
210,51,2011-12-20,The Girl with the Dragon Tattoo,90000000,102515793,239373970,2.6597107777777778,2011,tt1568346,The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,158.0,"Crime,Drama,Mystery",7.8,387580,over,False
211,55,2016-09-23,The Magnificent Seven,90000000,93432655,162525156,1.8058350666666667,2016,tt2404435,The Magnificent Seven,The Magnificent Seven,132.0,"Action,Adventure,Western",6.9,168514,over,False
212,56,2015-12-18,Alvin and the Chipmunks: The Road Chip,90000000,85886987,249517956,2.772421733333333,2015,tt2974918,Alvin and the Chipmunks: The Road Chip,Alvin and the Chipmunks: The Road Chip,92.0,"Adventure,Animation,Comedy",5.1,14507,under,False
213,59,2015-07-24,Pixels,90000000,78765986,244041804,2.7115756,2015,tt1664775,Pixels,Piksele,100.0,"Action,Comedy",4.6,54,sweet spot,False
214,64,2013-08-07,Percy Jackson: Sea of Monsters,90000000,68559554,200859554,2.231772822222222,2013,tt1854564,Percy Jackson: Sea of Monsters,Percy Jackson: Sea of Monsters,106.0,"Adventure,Family,Fantasy",5.8,102313,sweet spot,False
215,66,2016-06-10,Now You See Me 2,90000000,65075540,328325007,3.648055633333333,2016,tt3110958,Now You See Me 2,Now You See Me 2,129.0,"Action,Adventure,Comedy",6.5,216219,over,False
216,70,2018-03-16,Tomb Raider,90000000,58250803,273477501,3.0386389,2018,tt1365519,Tomb Raider,Tomb Raider,119.0,"Action,Adventure,Fantasy",6.3,163560,over,False
217,76,2011-08-19,Conan the Barbarian,90000000,21295021,63356133,0.7039570333333334,2011,tt0816462,Conan the Barbarian,Conan the Barbarian,113.0,"Action,Adventure,Fantasy",5.2,90834,sweet spot,False
218,77,2011-10-21,The Three Musketeers,90000000,20377913,139877913,1.5541990333333333,2011,tt1509767,The Three Musketeers,The Three Musketeers,110.0,"Action,Adventure,Romance",5.8,98408,sweet spot,False
220,80,2017-12-13,Bright,90000000,0,0,0.0,2017,tt5519340,Bright,Bright,117.0,"Action,Crime,Fantasy",6.4,147834,over,False
221,84,2018-09-14,The Predator,88000000,51024708,159487563,1.8123586704545454,2018,tt3829266,The Predator,The Predator,107.0,"Action,Adventure,Sci-Fi",5.4,94888,sweet spot,False
222,95,2014-03-21,Divergent,85000000,150947895,276014965,3.247234882352941,2014,tt1840309,Divergent,Divergent,139.0,"Action,Adventure,Mystery",6.7,399703,over,False
223,96,2012-09-28,Hotel Transylvania,85000000,148313048,378505812,4.453009552941176,2012,tt0837562,Hotel Transylvania,Hotel Transylvania,91.0,"Animation,Comedy,Family",7.1,204571,under,False
224,97,2019-04-05,Shazam!,85000000,139606856,362899733,4.2694086235294115,2019,tt0448115,Shazam!,Shazam!,132.0,"Action,Adventure,Comedy",7.4,109051,over,False
225,99,2012-02-10,Safe House,85000000,126181630,208542162,2.4534372,2012,tt1599348,Safe House,Safe House,115.0,"Action,Adventure,Crime",6.8,192655,sweet spot,False
226,5,2011-11-04,Tower Heist,85000000,78046570,150422946,1.7696817176470587,2011,tt0471042,Tower Heist,Tower Heist,104.0,"Action,Comedy,Crime",6.2,125102,sweet spot,False
227,7,2012-03-30,Mirror Mirror,85000000,64935167,173613482,2.0425115529411766,2012,tt1667353,Mirror Mirror,Mirror Mirror,106.0,"Adventure,Comedy,Drama",5.6,79510,sweet spot,False
228,14,2011-11-23,Arthur Christmas,85000000,46462469,149717124,1.7613779294117646,2011,tt1430607,Arthur Christmas,Arthur Christmas,97.0,"Adventure,Animation,Comedy",7.1,45439,sweet spot,False
229,15,2017-01-20,xXx: Return of Xander Cage,85000000,44898413,345033359,4.0592159882352945,2017,tt1293847,xXx: Return of Xander Cage,xXx: Return of Xander Cage,107.0,"Action,Adventure,Thriller",5.2,77976,sweet spot,False
230,25,2017-12-20,The Greatest Showman,84000000,174340174,386665550,4.603161309523809,2017,tt1485796,The Greatest Showman,The Greatest Showman,105.0,"Biography,Drama,Musical",7.6,199663,sweet spot,False
231,28,2013-07-19,RED 2,84000000,53262560,141507355,1.684611369047619,2013,tt1821694,RED 2,RED 2,116.0,"Action,Comedy,Crime",6.6,148846,over,False
232,38,2012-03-23,The Hunger Games,80000000,408010692,677923379,8.4740422375,2012,tt1392170,The Hunger Games,The Hunger Games,142.0,"Action,Adventure,Sci-Fi",7.2,795227,over,False
233,39,2011-05-26,The Hangover Part II,80000000,254464305,586464305,7.3308038125,2011,tt1411697,The Hangover Part II,The Hangover Part II,102.0,"Comedy,Mystery",6.5,432800,sweet spot,False
234,41,2017-02-10,The Lego Batman Movie,80000000,175750384,310660018,3.883250225,2017,tt4116284,The Lego Batman Movie,The Lego Batman Movie,104.0,"Action,Animation,Comedy",7.3,116433,sweet spot,False
235,42,2015-09-25,Hotel Transylvania 2,80000000,169700110,469500298,5.868753725,2015,tt2510894,Hotel Transylvania 2,Hotel Transylvania 2,89.0,"Animation,Comedy,Family",6.7,92905,under,False
236,48,2013-07-12,Grown Ups 2,80000000,133668525,247023808,3.0877976,2013,tt2191701,Grown Ups 2,Grown Ups 2,101.0,Comedy,5.4,128500,sweet spot,False
237,49,2011-12-16,Alvin and the Chipmunks: Chipwrecked,80000000,133107389,349088523,4.3636065375,2011,tt1615918,Alvin and the Chipmunks: Chipwrecked,Alvin and the Chipmunks: Chipwrecked,87.0,"Adventure,Animation,Comedy",4.4,28158,under,False
238,68,2014-10-17,Fury,80000000,85817906,210315681,2.6289460125,2014,tt2713180,Fury,Fury,134.0,"Action,Drama,War",7.6,381993,over,False
239,69,2018-09-28,Smallfoot,80000000,83240103,213691277,2.6711409625,2018,tt6182908,Smallfoot,Smallfoot,96.0,"Adventure,Animation,Comedy",6.7,23295,sweet spot,False
240,71,2011-07-08,Zookeeper,80000000,80360866,170805525,2.1350690625,2011,tt1222817,Zookeeper,Zookeeper,102.0,"Comedy,Family,Romance",5.2,52396,sweet spot,False
241,81,2019-06-07,The Secret Life of Pets 2,80000000,63795655,113351496,1.4168937,2019,tt5113040,The Secret Life of Pets 2,The Secret Life of Pets 2,86.0,"Adventure,Animation,Comedy",6.6,3467,under,False
