,Unnamed: 0,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,return_on_investment,year,movie_id,primary_title,original_title,runtime_minutes,genres,averagerating,numvotes
449,1739,40,2017-10-20,The Snowman,35000000,6670765,43226146,1.2350327428571428,2017,tt1758810,The Snowman,The Snowman,119.0,"Crime,Drama,Mystery",5.1,47890
450,1757,58,2011-12-25,The Darkest Hour,34800000,21443494,62831715,1.8055090517241383,2011,tt1093357,The Darkest Hour,The Darkest Hour,89.0,"Action,Adventure,Horror",4.9,55071
451,1758,59,2017-06-28,Baby Driver,34000000,107825862,228104185,6.708946617647059,2017,tt3890160,Baby Driver,Baby Driver,113.0,"Action,Crime,Drama",7.6,363977
452,1759,60,2014-09-19,The Maze Runner,34000000,102427862,348319861,10.244701794117649,2014,tt1790864,The Maze Runner,The Maze Runner,113.0,"Action,Mystery,Sci-Fi",6.8,387038
453,1760,61,2015-04-10,The Longest Ride,34000000,37446117,63802928,1.876556705882353,2015,tt2726560,The Longest Ride,The Longest Ride,123.0,"Drama,Romance",7.1,70327
454,1763,64,2018-08-03,The Darkest Minds,34000000,12695691,38361428,1.1282772941176469,2018,tt4073790,The Darkest Minds,The Darkest Minds,104.0,"Action,Adventure,Drama",5.7,21340
455,1767,68,2014-09-05,Thunder and the House of Magic,34000000,4091,62582520,1.8406623529411763,2014,tt3148834,Thunder and the House of Magic,The House of Magic,85.0,"Adventure,Animation,Comedy",6.3,5626
456,1772,73,2016-07-08,Mike and Dave Need Wedding Dates,33000000,46009673,75898100,2.2999424242424245,2016,tt2823054,Mike and Dave Need Wedding Dates,Mike and Dave Need Wedding Dates,98.0,"Adventure,Comedy,Romance",6.0,74849
457,1773,74,2012-07-27,Step Up Revolution,33000000,35074677,165552290,5.0167360606060605,2012,tt1800741,Step Up Revolution,Step Up Revolution,99.0,"Drama,Music,Romance",6.5,51295
458,1777,78,2012-04-27,Safe,33000000,17142080,41495213,1.2574306969696971,2012,tt1656190,Safe,Safe,94.0,"Action,Crime,Thriller",6.5,96388
459,1784,85,2011-05-13,Bridesmaids,32500000,169211718,289632023,8.911754553846151,2011,tt1478338,Bridesmaids,Bridesmaids,125.0,"Comedy,Romance",6.8,249501
460,1786,87,2013-04-26,The Big Wedding,32500000,21819348,48425971,1.4900298769230769,2013,tt1931435,The Big Wedding,The Big Wedding,89.0,"Comedy,Drama,Romance",5.6,44221
461,1795,96,2011-04-01,Source Code,32000000,54712227,140428499,4.38839059375,2011,tt0945513,Source Code,Source Code,93.0,"Action,Drama,Sci-Fi",7.5,452036
462,1798,99,2018-04-20,I Feel Pretty,32000000,48795601,91553797,2.86105615625,2018,tt6791096,I Feel Pretty,I Feel Pretty,110.0,"Comedy,Romance",5.4,39936
463,1820,21,2016-04-15,Criminal,31500000,14708696,38771262,1.2308337142857142,2016,tt3014866,Criminal,Criminal,113.0,"Action,Crime,Drama",6.3,51666
464,1821,22,2013-04-12,42,31000000,95020213,97470701,3.1442161612903226,2013,tt0453562,42,42,128.0,"Biography,Drama,Sport",7.5,77703
465,1822,23,2012-11-02,Flight,31000000,93772375,160558438,5.179304451612904,2012,tt1907668,Flight,Flight,138.0,"Drama,Thriller",7.3,303009
466,1826,27,2014-03-07,The Grand Budapest Hotel,31000000,59076019,163981261,5.289718096774194,2014,tt2278388,The Grand Budapest Hotel,The Grand Budapest Hotel,99.0,"Adventure,Comedy,Crime",8.1,633604
467,1827,28,2015-07-29,Vacation,31000000,58884188,102306500,3.300209677419355,2015,tt1524930,Vacation,Vacation,99.0,"Adventure,Comedy",6.1,87582
468,1837,38,2018-08-15,Crazy Rich Asians,30000000,174532921,238099711,7.936657033333334,2018,tt3104988,Crazy Rich Asians,Crazy Rich Asians,120.0,"Comedy,Romance",7.0,96617
469,1841,42,2012-02-10,The Vow,30000000,125014030,197618160,6.5872720000000005,2012,tt1606389,The Vow,The Vow,104.0,"Drama,Romance",6.8,173629
470,1844,45,2013-08-16,Lee Daniels' The Butler,30000000,116632095,177025498,5.900849933333332,2013,tt1327773,Lee Daniels' The Butler,The Butler,132.0,"Biography,Drama",7.2,102468
471,1856,57,2015-12-18,Sisters,30000000,87044645,106030660,3.534355333333333,2015,tt1850457,Sisters,Sisters,118.0,Comedy,6.0,58994
472,1868,69,2012-09-28,Looper,30000000,66486205,170466405,5.6822135000000005,2012,tt1276104,Looper,Looper,113.0,"Action,Crime,Drama",7.4,500595
473,1869,70,2013-02-01,Warm Bodies,30000000,66380662,115121608,3.837386933333333,2013,tt1588173,Warm Bodies,Warm Bodies,98.0,"Comedy,Horror,Romance",6.9,208709
474,1871,72,2014-01-17,The Nut Job,30000000,64251538,122529966,4.0843322,2014,tt1821658,The Nut Job,The Nut Job,85.0,"Adventure,Animation,Comedy",5.7,24587
475,1874,75,2012-08-08,Hope Springs,30000000,63536011,133085295,4.4361765,2012,tt1535438,Hope Springs,Hope Springs,100.0,"Comedy,Drama,Romance",6.3,38667
476,1882,83,2011-05-20,Midnight in Paris,30000000,56816662,162502774,5.416759133333334,2011,tt1605783,Midnight in Paris,Midnight in Paris,94.0,"Comedy,Fantasy,Romance",7.7,356500
477,1883,84,2017-11-22,Darkest Hour,30000000,56443120,150807172,5.026905733333333,2017,tt4555426,Darkest Hour,Darkest Hour,125.0,"Biography,Drama,History",7.4,136546
478,1887,88,2018-05-11,Life of the Party,30000000,53059911,65759911,2.191997033333333,2018,tt1826727,Life of the Party,Life of the Party,84.0,"Comedy,Drama",7.6,47
479,1891,92,2015-07-24,Southpaw,30000000,52421953,94156456,3.138548533333333,2015,tt1798684,Southpaw,Southpaw,124.0,"Drama,Sport",7.4,199783
480,1893,94,2017-07-28,Atomic Blonde,30000000,51573925,98345423,3.2781807666666665,2017,tt2406566,Atomic Blonde,Atomic Blonde,115.0,"Action,Mystery,Thriller",6.7,150407
481,1899,100,2015-09-18,Sicario,30000000,46889293,84393749,2.8131249666666664,2015,tt3397884,Sicario,Sicario,121.0,"Action,Crime,Drama",7.6,328548
482,1902,3,2018-01-19,Den of Thieves,30000000,44947622,80131391,2.671046366666667,2018,tt1259528,Den of Thieves,Den of Thieves,140.0,"Action,Crime,Drama",7.0,69648
483,1903,4,2012-04-13,The Three Stooges,30000000,44338224,54052249,1.8017416333333331,2012,tt0383010,The Three Stooges,The Three Stooges,92.0,"Comedy,Family",5.1,28570
484,1905,6,2014-10-24,John Wick,30000000,43037835,76235001,2.5411667000000002,2014,tt2911666,John Wick,John Wick,101.0,"Action,Crime,Thriller",7.4,449942
485,1907,8,2015-04-24,The Age of Adaline,30000000,42629776,68984536,2.299484533333333,2015,tt1655441,The Age of Adaline,The Age of Adaline,112.0,"Drama,Fantasy,Romance",7.2,138924
486,1910,11,2012-04-13,The Cabin in the Woods,30000000,42073277,70689968,2.3563322666666666,2012,tt1259521,The Cabin in the Woods,The Cabin in the Woods,95.0,Horror,7.0,338445
487,1913,14,2011-04-08,Hanna,30000000,40259119,65343694,2.178123133333333,2011,tt0993842,Hanna,Hanna,111.0,"Action,Drama,Thriller",6.8,179178
488,1921,22,2013-09-13,The Family,30000000,36918811,51078541,1.7026180333333334,2013,tt1728973,The Family,The Family,88.0,"Horror,Thriller",5.0,833
489,1922,23,2018-02-09,The 15:17 to Paris,30000000,36276286,56096200,1.8698733333333333,2018,tt6802308,The 15:17 to Paris,The 15:17 to Paris,94.0,"Biography,Drama,Thriller",5.2,21880
490,1924,25,2011-07-01,Larry Crowne,30000000,35608245,61449135,2.0483045,2011,tt1583420,Larry Crowne,Larry Crowne,98.0,"Comedy,Drama,Romance",6.1,58927
491,1925,26,2013-10-18,Carrie,30000000,35266619,82409520,2.746984,2013,tt1939659,Carrie,Carrie,100.0,"Drama,Horror",5.9,125424
492,1927,28,2018-03-02,Death Wish,30000000,34017028,48575965,1.6191988333333334,2018,tt1137450,Death Wish,Death Wish,107.0,"Action,Crime,Drama",6.4,50279
493,1929,30,2015-06-03,Entourage,30000000,32363404,46438538,1.5479512666666666,2015,tt1674771,Entourage,Entourage,104.0,Comedy,6.6,71519
494,1931,32,2013-02-08,Side Effects,30000000,32172757,66742138,2.224737933333333,2013,tt2053463,Side Effects,Side Effects,106.0,"Crime,Drama,Mystery",7.1,168466
495,1933,34,2014-07-02,Deliver Us from Evil,30000000,30577122,87956618,2.9318872666666667,2014,tt2377322,Deliver Us from Evil,Deliver Us from Evil,118.0,"Horror,Mystery,Thriller",6.2,63793
496,1934,35,2014-08-01,Get on Up,30000000,30569935,33339868,1.1113289333333334,2014,tt2473602,Get on Up,Get on Up,139.0,"Biography,Drama,Music",6.9,19024
497,1936,37,2012-04-27,The Five-Year Engagement,30000000,28700285,61623819,2.0541273,2012,tt1195478,The Five-Year Engagement,The Five-Year Engagement,124.0,"Comedy,Romance",6.2,88469
498,1938,39,2011-07-15,Winnie the Pooh,30000000,26692846,50145607,1.6715202333333334,2011,tt1449283,Winnie the Pooh,Winnie the Pooh,63.0,"Adventure,Animation,Comedy",7.2,19605
499,1944,45,2011-02-04,Sanctum,30000000,23209310,108957098,3.631903266666667,2011,tt0881320,Sanctum,Sanctum,108.0,"Adventure,Drama,Thriller",5.9,51318
500,1946,47,2017-08-25,Ballerina,30000000,21858070,96892829,3.2297609666666665,2017,tt2560702,Ballerina,Ballerina,50.0,"Biography,Documentary",7.5,13
501,1952,53,2013-10-04,Runner Runner,30000000,19316646,60512680,2.0170893333333333,2013,tt2364841,Runner Runner,Runner Runner,88.0,"Crime,Thriller",5.6,58235
502,1954,55,2017-04-28,Baahubali 2: The Conclusion,30000000,18985794,263502914,8.783430466666667,2017,tt4849438,Baahubali 2: The Conclusion,Baahubali 2: The Conclusion,167.0,"Action,Drama",8.3,65656
503,1957,58,2011-08-19,Fright Night,30000000,18298649,40520649,1.3506883,2011,tt1438176,Fright Night,Fright Night,106.0,"Comedy,Horror",6.4,94555
504,1959,60,2015-10-09,Steve Jobs,30000000,17766658,35579007,1.1859669,2015,tt2080374,Steve Jobs,Steve Jobs,122.0,"Biography,Drama",7.2,138668
505,1973,74,2013-01-18,The Last Stand,30000000,12050299,48330757,1.6110252333333333,2013,tt1549920,The Last Stand,The Last Stand,107.0,"Action,Thriller",6.4,126623
506,2013,14,2015-05-15,Pitch Perfect 2,29000000,184296230,287625468,9.918119586206897,2015,tt2848292,Pitch Perfect 2,Pitch Perfect 2,115.0,"Comedy,Music",6.4,130692
507,2015,16,2018-09-28,Night School,29000000,77339130,103008792,3.5520273103448274,2018,tt5599520,Night School,Night School,85.0,Documentary,7.2,112
508,2016,17,2016-04-08,The Boss,29000000,63077560,78652207,2.7121450689655173,2016,tt2702724,The Boss,The Boss,99.0,Comedy,5.4,39096
509,2020,21,2017-08-18,Logan Lucky,29000000,27778642,44264271,1.5263541724137932,2017,tt5439796,Logan Lucky,Logan Lucky,118.0,"Comedy,Crime,Drama",7.0,105966
510,2021,22,2016-08-12,Florence Foster Jenkins,29000000,27383770,56000339,1.9310461724137933,2016,tt4136084,Florence Foster Jenkins,Florence Foster Jenkins,111.0,"Biography,Comedy,Drama",6.8,44970
511,2034,35,2015-08-14,Straight Outta Compton,28000000,161197785,202182981,7.22082075,2015,tt1398426,Straight Outta Compton,Straight Outta Compton,147.0,"Biography,Drama,History",7.9,165307
512,2035,36,2017-07-21,Girls Trip,28000000,115108515,140886353,5.0316554642857145,2017,tt3564472,Girls Trip,Girls Trip,122.0,"Comedy,Drama",6.2,29321
513,2039,40,2017-11-01,A Bad Moms Christmas,28000000,72110659,127710550,4.561091071428573,2017,tt6359956,A Bad Moms Christmas,A Bad Moms Christmas,104.0,"Adventure,Comedy",5.5,33056
514,2040,41,2013-02-14,Safe Haven,28000000,71399120,94050951,3.358962535714286,2013,tt1702439,Safe Haven,Safe Haven,115.0,"Drama,Romance,Thriller",6.7,97055
515,2041,42,2015-12-11,The Big Short,28000000,70259870,133162752,4.755812571428573,2015,tt1596363,The Big Short,The Big Short,130.0,"Biography,Comedy,Drama",7.8,309227
516,2045,46,2013-01-28,Last Vegas,28000000,63914167,112914167,4.032648821428571,2013,tt1204975,Last Vegas,Last Vegas,105.0,"Comedy,Drama",6.6,121409
517,2049,50,2018-06-15,Tag,28000000,54730625,77026186,2.750935214285714,2018,tt1967669,Tag,Tag,91.0,Drama,4.6,158
518,2059,60,2011-08-12,30 Minutes or Less,28000000,37053924,40966716,1.4630969999999999,2011,tt1622547,30 Minutes or Less,30 Minutes or Less,83.0,"Action,Comedy,Crime",6.1,87254
519,2063,64,2014-02-21,3 Days to Kill,28000000,30697999,38959900,1.391425,2014,tt2172934,3 Days to Kill,3 Days to Kill,117.0,"Action,Drama,Thriller",6.2,81681
520,2064,65,2013-08-16,Kick-Ass 2,28000000,28795985,63129909,2.254639607142857,2013,tt1650554,Kick-Ass 2,Kick-Ass 2,103.0,"Action,Comedy,Crime",6.6,238832
521,2066,67,2014-09-19,A Walk Among the Tombstones,28000000,26017685,62108587,2.2181638214285715,2014,tt0365907,A Walk Among the Tombstones,A Walk Among the Tombstones,114.0,"Action,Crime,Drama",6.5,105116
522,2068,69,2014-04-25,Brick Mansions,28000000,20396829,73421224,2.6221865714285717,2014,tt1430612,Brick Mansions,Brick Mansions,90.0,"Action,Crime",5.7,37528
523,2071,72,2015-08-21,American Ultra,28000000,14439985,30295028,1.0819652857142856,2015,tt3316948,American Ultra,American Ultra,96.0,"Action,Comedy,Sci-Fi",6.1,76769
524,2085,86,2012-01-13,Joyful Noise,27500000,30932113,31157914,1.1330150545454545,2012,tt1710396,Joyful Noise,Joyful Noise,118.0,"Comedy,Drama,Music",5.8,7575
525,2090,91,2011-03-18,Limitless,27000000,79249455,155564919,5.761663666666666,2011,tt1219289,Limitless,Limitless,105.0,"Mystery,Sci-Fi,Thriller",7.4,492490
526,2097,98,2016-05-13,Money Monster,27000000,41012075,93466095,3.4617072222222216,2016,tt2241351,Money Monster,Money Monster,98.0,"Crime,Drama,Thriller",6.5,86607
527,2132,33,2013-04-26,Pain & Gain,26000000,49875291,81275291,3.1259727307692313,2013,tt1980209,Pain & Gain,Pain & Gain,129.0,"Action,Comedy,Crime",6.4,187820
528,2137,38,2012-08-29,Lawless,26000000,37397291,54393687,2.0920648846153846,2012,tt1212450,Lawless,Lawless,116.0,"Crime,Drama",7.3,214055
529,2141,42,2014-10-17,The Best of Me,26000000,26766213,41059418,1.5792083846153846,2014,tt1972779,The Best of Me,The Best of Me,118.0,"Drama,Romance",6.7,59750
530,2144,45,2012-04-27,The Raven,26000000,16008272,30601801,1.1769923461538458,2012,tt1486192,The Raven,The Raven,110.0,"Crime,Mystery,Thriller",6.4,79578
531,2153,54,2015-06-30,Viy,26000000,0,34246770,1.3171834615384614,2015,tt1224378,Viy,Viy,127.0,"Adventure,Fantasy,Mystery",5.3,4365
532,2162,63,2011-08-10,The Help,25000000,169705587,213120004,8.52480016,2011,tt1454029,The Help,The Help,146.0,Drama,8.1,392699
533,2163,64,2016-12-25,Hidden Figures,25000000,169607287,231771716,9.27086864,2016,tt4846340,Hidden Figures,Hidden Figures,127.0,"Biography,Drama,History",7.8,171131
534,2166,67,2014-01-17,Ride Along,25000000,134202565,153733800,6.1493519999999995,2014,tt1408253,Ride Along,Ride Along,99.0,"Action,Comedy,Crime",6.2,94529
535,2178,79,2012-12-25,Parental Guidance,25000000,77267296,120832383,4.83329532,2012,tt1047540,Parental Guidance,Parental Guidance,105.0,"Comedy,Family",6.1,23711
536,2183,84,2011-01-21,No Strings Attached,25000000,70662220,149228078,5.96912312,2011,tt1411238,No Strings Attached,No Strings Attached,108.0,"Comedy,Romance",6.2,197663
537,2184,85,2012-01-13,Contraband,25000000,66528000,98406855,3.9362741999999997,2012,tt1524137,Contraband,Contraband,109.0,"Action,Crime,Drama",6.5,111709
538,2186,87,2012-04-20,The Lucky One,25000000,60457138,96633833,3.86535332,2012,tt1327194,The Lucky One,The Lucky One,101.0,"Drama,Romance",6.5,94359
539,2191,92,2011-04-22,Madea's Big Happy Family,25000000,53345287,54160818,2.16643272,2011,tt1787759,Madea's Big Happy Family,Madea's Big Happy Family,106.0,"Comedy,Drama",4.7,6996
540,2194,95,2012-01-27,The Grey,25000000,51580136,81249176,3.24996704,2012,tt1601913,The Grey,The Grey,117.0,"Action,Adventure,Drama",6.8,228798
541,2201,2,2014-08-15,The Giver,25000000,45090374,66540205,2.6616082000000003,2014,tt0435651,The Giver,The Giver,97.0,"Drama,Romance,Sci-Fi",6.5,104999
542,2205,6,2015-11-20,The Night Before,25000000,43035725,52427346,2.09709384,2015,tt3530002,The Night Before,The Night Before,101.0,"Adventure,Comedy,Fantasy",6.4,58455
543,2214,15,2013-12-25,August: Osage County,25000000,37738810,50738810,2.0295523999999996,2013,tt1322269,August: Osage County,August: Osage County,121.0,"Comedy,Drama",7.2,79383
544,2216,17,2014-05-16,Million Dollar Arm,25000000,36447959,39217912,1.56871648,2014,tt1647668,Million Dollar Arm,Million Dollar Arm,124.0,"Biography,Drama,Sport",7.0,41008
545,2220,21,2018-09-07,Peppermint,25000000,35418723,51800758,2.07203032,2018,tt6850820,Peppermint,Peppermint,101.0,"Action,Crime,Drama",6.5,35854
546,2224,25,2014-12-10,The Gambler,25000000,33680992,38718031,1.54872124,2014,tt1828325,The Gambler,The Gambler,105.0,Drama,7.0,10
547,2228,29,2017-02-17,Fist Fight,25000000,32187017,40286416,1.61145664,2017,tt3401882,Fist Fight,Fist Fight,91.0,Comedy,5.6,35136
548,2231,32,2011-12-09,The Sitter,25000000,30542576,38749404,1.54997616,2011,tt1366344,The Sitter,The Sitter,81.0,Comedy,5.7,65575
549,2235,36,2014-04-11,Draft Day,25000000,28842237,29847480,1.1938992,2014,tt2223990,Draft Day,Draft Day,110.0,"Drama,Sport",6.8,48812
550,2237,38,2017-02-03,Rings,25000000,27793018,82917283,3.31669132,2017,tt0498381,Rings,Rings,102.0,"Drama,Horror,Mystery",4.5,34151
551,2242,43,2011-08-26,Don't Be Afraid of the Dark,25000000,24046682,39126427,1.56505708,2011,tt1270761,Don't Be Afraid of the Dark,Don't Be Afraid of the Dark,99.0,"Fantasy,Horror,Thriller",5.6,44490
552,2249,50,2011-02-11,The Eagle,25000000,19490041,38993548,1.55974192,2011,tt1034389,The Eagle,The Eagle,114.0,"Action,Adventure,Drama",6.2,61475
553,2257,58,2013-10-25,The Counselor,25000000,16973715,71009334,2.84037336,2013,tt2193215,The Counselor,The Counselor,117.0,"Crime,Drama,Thriller",5.3,92096
554,2259,60,2018-12-07,Mary Queen of Scots,25000000,16468499,46734733,1.86938932,2018,tt1555069,Mary Queen of Scots,Mary Queen of Scots,119.0,"Biography,Drama,History",5.5,753
555,2276,77,2012-12-21,Cirque du Soleil: Worlds Away,25000000,12512862,28012862,1.12051448,2012,tt1792647,Cirque du Soleil: Worlds Away,Cirque du Soleil: Worlds Away,91.0,Fantasy,6.8,7643
556,2277,78,2015-11-13,The 33,25000000,12227722,28400715,1.1360286,2015,tt2006295,The 33,The 33,127.0,"Biography,Drama,History",6.9,32263
557,2306,7,2011-12-16,Carnage,25000000,2546747,38112154,1.52448616,2011,tt1692486,Carnage,Carnage,80.0,"Comedy,Drama",7.2,111372
558,2309,10,2015-11-20,Legend,25000000,1872994,42425450,1.6970180000000001,2015,tt3555036,Legend,Legend,168.0,"Action,Drama",6.5,1568
559,2335,36,2014-06-20,Think Like a Man Too,24000000,65028687,70027933,2.9178305416666666,2014,tt2239832,Think Like a Man Too,Think Like a Man Too,106.0,"Comedy,Romance",5.8,18533
560,2336,37,2016-12-16,Fences,24000000,57682904,64282881,2.678453375,2016,tt2671706,Fences,Fences,139.0,Drama,7.2,86749
561,2338,39,2011-10-14,Footloose,24000000,51802742,62989834,2.6245764166666667,2011,tt1068242,Footloose,Footloose,113.0,"Comedy,Drama,Music",5.9,43251
562,2339,40,2017-04-07,Going in Style,24000000,45018541,78672579,3.278024125,2017,tt2568862,Going in Style,Going in Style,96.0,"Comedy,Crime",6.6,66418
563,2357,58,2011-09-16,I Don't Know How She Does It,24000000,9659074,24474463,1.0197692916666667,2011,tt1742650,I Don't Know How She Does It,I Don't Know How She Does It,89.0,"Comedy,Romance",4.9,18552
564,2370,71,2018-11-16,Green Book,23000000,85080171,322034439,14.001497347826087,2018,tt6966692,Green Book,Green Book,130.0,"Biography,Comedy,Drama",8.3,204972
565,2372,73,2015-01-16,The Wedding Ringer,23000000,64460211,80171596,3.4857215652173914,2015,tt0884732,The Wedding Ringer,The Wedding Ringer,101.0,Comedy,6.7,66893
566,2375,76,2011-10-07,The Ides of March,23000000,40962534,77735925,3.3798228260869565,2011,tt1124035,The Ides of March,The Ides of March,101.0,"Drama,Thriller",7.1,207417
567,2377,78,2018-10-05,The Hate U Give,23000000,29719483,35067665,1.5246810869565215,2018,tt5580266,The Hate U Give,The Hate U Give,133.0,"Crime,Drama",7.3,17583
568,2379,80,2014-01-10,Her,23000000,25568251,48163815,2.0940789130434783,2014,tt1798709,Her,Her,126.0,"Drama,Romance,Sci-Fi",8.0,467232
569,2382,83,2012-01-20,Haywire,23000000,18942396,36374700,1.581508695652174,2012,tt1506999,Haywire,Haywire,93.0,"Action,Drama,Thriller",5.8,78681
570,2385,86,2016-02-26,Eddie the Eagle,23000000,15789389,45060480,1.959151304347826,2016,tt1083452,Eddie the Eagle,Eddie the Eagle,106.0,"Biography,Comedy,Drama",7.4,75331
571,2402,3,2016-11-18,Nocturnal Animals,22500000,10663357,32398681,1.439941377777778,2016,tt4550098,Nocturnal Animals,Nocturnal Animals,116.0,"Drama,Thriller",7.5,205240
572,2403,4,2015-04-24,The Water Diviner,22500000,4200117,31054727,1.3802100888888889,2015,tt3007512,The Water Diviner,The Water Diviner,111.0,"Drama,History,War",7.1,66595
573,2410,11,2014-02-28,Son of God,22000000,59700064,70949793,3.224990590909091,2014,tt1805411,Son of God,Son of God,80.0,Documentary,6.8,13
574,2412,13,2014-08-08,The Hundred-Foot Journey,22000000,54235441,94270488,4.2850221818181815,2014,tt2980648,The Hundred-Foot Journey,The Hundred-Foot Journey,122.0,"Comedy,Drama",7.3,69562
575,2416,17,2012-08-03,Diary of a Wimpy Kid: Dog Days,22000000,49008662,77229695,3.510440681818182,2012,tt2023453,Diary of a Wimpy Kid: Dog Days,Diary of a Wimpy Kid: Dog Days,94.0,"Comedy,Family",6.3,19571
576,2420,21,2013-11-22,Delivery Man,22000000,30659817,70536870,3.2062213636363635,2013,tt2387559,Delivery Man,Delivery Man,105.0,"Comedy,Drama",6.4,70706
577,2426,27,2017-05-19,Diary of a Wimpy Kid: The Long Haul,22000000,20738724,35609577,1.6186171363636364,2017,tt6003368,Diary of a Wimpy Kid: The Long Haul,Diary of a Wimpy Kid: The Long Haul,91.0,"Comedy,Family",4.4,5635
578,2428,29,2013-11-27,Homefront,22000000,20158492,51695362,2.3497891818181817,2013,tt2312718,Homefront,Homefront,100.0,"Action,Thriller",6.5,98549
579,2433,34,2015-09-04,The Transporter Refueled,22000000,16029670,69698495,3.1681134090909087,2015,tt2938956,The Transporter Refueled,The Transporter Refueled,96.0,"Action,Adventure,Crime",5.2,36201
580,2457,58,2012-06-22,To Rome with Love,21500000,16684352,74326015,3.4570239534883718,2012,tt1859650,To Rome with Love,To Rome with Love,112.0,"Comedy,Music,Romance",6.3,79381
581,2458,59,2012-11-16,Silver Linings Playbook,21000000,132092958,236412453,11.257735857142857,2012,tt1045658,Silver Linings Playbook,Silver Linings Playbook,122.0,"Comedy,Drama,Romance",7.7,621018
582,2459,60,2018-04-06,Blockers,21000000,60311495,94045328,4.478348952380952,2018,tt2531344,Blockers,Blockers,102.0,Comedy,6.2,57142
583,2460,61,2019-04-05,Pet Sematary,21000000,54724696,109501146,5.214340285714286,2019,tt0837563,Pet Sematary,Pet Sematary,101.0,"Horror,Mystery,Thriller",6.0,34472
584,2468,69,2017-08-04,Kidnap,21000000,30718107,34836080,1.6588609523809523,2017,tt10300662,Kidnap,Kidnap,,Drama,7.5,26
585,2471,72,2011-12-09,Tinker Tailor Soldier Spy,21000000,24149393,81452811,3.8787052857142856,2011,tt1340800,Tinker Tailor Soldier Spy,Tinker Tailor Soldier Spy,122.0,"Drama,Mystery,Thriller",7.1,174890
586,2487,88,2019-03-22,Us,20000000,175006930,254210310,12.7105155,2019,tt2708782,Us,Vi,92.0,Drama,5.3,814
587,2491,92,2016-12-09,La La Land,20000000,151101803,426351163,21.31755815,2016,tt3783958,La La Land,La La Land,128.0,"Comedy,Drama,Music",8.0,436070
588,2492,93,2013-07-19,The Conjuring,20000000,137400141,318000141,15.90000705,2013,tt1457767,The Conjuring,The Conjuring,112.0,"Horror,Mystery,Thriller",7.5,397233
589,2494,95,2017-11-17,Wonder,20000000,132422809,304604712,15.2302356,2017,tt2543472,Wonder,Wonder,113.0,"Drama,Family",8.0,111632
590,2498,99,2016-07-29,Bad Moms,20000000,113257297,180998716,9.0499358,2016,tt4651520,Bad Moms,Bad Moms,100.0,Comedy,6.2,100952
591,2499,100,2019-01-18,Glass,20000000,111035005,245303505,12.26517525,2019,tt4598720,Glass,Glass,71.0,"Drama,Mystery,Thriller",8.2,84
592,2502,3,2014-07-02,Tammy,20000000,84525432,96407655,4.82038275,2014,tt2103254,Tammy,Tammy,97.0,"Comedy,Romance",4.9,44345
593,2504,5,2011-11-16,The Descendants,20000000,82624961,175507800,8.77539,2011,tt1033575,The Descendants,The Descendants,115.0,"Comedy,Drama",7.3,223464
594,2517,18,2013-10-18,12 Years a Slave,20000000,56671993,181025343,9.05126715,2013,tt2024544,12 Years a Slave,12 Years a Slave,134.0,"Biography,Drama,History",8.1,577301
595,2519,20,2016-06-03,Me Before You,20000000,56245075,208265198,10.4132599,2016,tt2674426,Me Before You,Me Before You,106.0,"Drama,Romance",7.4,174567
596,2520,21,2019-02-08,What Men Want,20000000,54611903,69911903,3.49559515,2019,tt7634968,What Men Want,What Men Want,117.0,"Comedy,Fantasy,Romance",4.9,10141
597,2521,22,2016-04-15,Barbershop: The Next Cut,20000000,54030051,54404202,2.7202101,2016,tt3628584,Barbershop: The Next Cut,Barbershop: The Next Cut,111.0,"Comedy,Drama",5.9,13306
598,2523,24,2018-09-14,A Simple Favor,20000000,53548586,97628717,4.88143585,2018,tt7040874,A Simple Favor,A Simple Favor,117.0,"Comedy,Crime,Drama",6.9,83338
599,2524,25,2015-01-09,Selma,20000000,52076908,66776576,3.3388288,2015,tt1020072,Selma,Selma,128.0,"Biography,Drama,History",7.5,77633
600,2533,34,2015-11-06,Spotlight,20000000,45055776,92088460,4.604423000000001,2015,tt1895587,Spotlight,Spotlight,129.0,"Crime,Drama",8.1,365110
601,2534,35,2018-03-30,Acrimony,20000000,43549096,46627836,2.3313917999999996,2018,tt6063050,Acrimony,Acrimony,120.0,"Drama,Romance,Thriller",5.7,6119
602,2535,36,2015-06-26,Max,20000000,42656255,43658157,2.18290785,2015,tt2390281,Max,Max,83.0,Comedy,5.1,248
603,2538,39,2017-11-17,The Star,20000000,40847995,62758010,3.1379005,2017,tt4587656,The Star,The Star,86.0,"Adventure,Animation,Comedy",6.1,5159
604,2542,43,2016-07-27,Nerve,20000000,38583626,70652284,3.5326142,2016,tt1772317,Nerve,Nerve,83.0,"Comedy,Drama",6.8,88
605,2547,48,2016-02-19,Risen,20000000,36880033,46255763,2.31278815,2016,tt0850709,Risen,Risen,121.0,"Biography,Drama",5.3,182
606,2552,53,2011-11-04,A Very Harold & Kumar 3D Christmas,20000000,35061031,36265745,1.81328725,2011,tt1268799,A Very Harold & Kumar 3D Christmas,A Very Harold & Kumar 3D Christmas,90.0,"Adventure,Comedy",6.3,62151
